datum,partei,rolling_average,sz_err,ci_higher,ci_lower
2015-08-27,AfD,0.0374636316960466,0.00888967653602601,0.0463533082320726,0.0285739551600205
2015-08-29,CDU/CSU,0.415284100633236,0.0232682449084374,0.438552345541674,0.392015855724799
2015-08-29,SPD,0.242332705801814,0.0202613837069998,0.262594089508814,0.222071322094814
2015-08-29,Grüne,0.10214872497005,0.0142904175937019,0.116439142563751,0.0878583073763478
2015-08-29,FDP,0.0435957556049974,0.00965907410576759,0.053254829710765,0.0339366814992298
2015-08-29,Linke,0.0971230532260825,0.0139210088995379,0.11104406212562,0.0832020443265446
2015-08-29,AfD,0.0374636316960466,0.00888967653602601,0.0463533082320726,0.0285739551600205
2015-08-31,CDU/CSU,0.414351717050612,0.0232720587479661,0.437623775798578,0.391079658302646
2015-08-31,SPD,0.242338357454826,0.0202688455939025,0.262607203048728,0.222069511860923
2015-08-31,Grüne,0.101213924809454,0.0142467243298793,0.115460649139334,0.0869672004795752
2015-08-31,FDP,0.0426659244669007,0.00957436070908624,0.052240285175987,0.0330915637578145
2015-08-31,Linke,0.0980572921127002,0.0139819140190117,0.112039206131712,0.0840753780936885
2015-08-31,AfD,0.0365329279780766,0.00879731009677143,0.045330238074848,0.0277356178813051
2015-09-02,CDU/CSU,0.412210756187377,0.0232549310610602,0.435465687248437,0.388955825126317
2015-09-02,SPD,0.244479318318061,0.0203202286546202,0.264799546972681,0.224159089663441
2015-09-02,Grüne,0.10335488567269,0.0143559133339043,0.117710799006594,0.0889989723387856
2015-09-02,FDP,0.0448068853301362,0.00975848334332448,0.0545653686734607,0.0350484019868117
2015-09-02,Linke,0.0980572921127002,0.0139819140190117,0.112039206131712,0.0840753780936885
2015-09-02,AfD,0.0343919671148411,0.00858535497131112,0.0429773220861523,0.02580661214353
2015-09-03,CDU/CSU,0.41251090983944,0.0228846850555784,0.435395594895019,0.389626224783862
2015-09-03,SPD,0.244306710580486,0.0199931329765336,0.264299843557019,0.224313577603952
2015-09-03,Grüne,0.104846850555784,0.0142116755866612,0.119058526142445,0.0906351749691231
2015-09-03,FDP,0.0446216550020585,0.00959080856319473,0.0542124635652532,0.0350308464388637
2015-09-03,Linke,0.0965109098394401,0.0136545640181145,0.110165473857555,0.0828563458213256
2015-09-03,AfD,0.0346080691642651,0.00846288596130095,0.0430709551255661,0.0261451832029642
2015-09-05,CDU/CSU,0.4124137248694,0.0223693960740858,0.434783120943486,0.390044328795314
2015-09-05,SPD,0.244140018996359,0.0195407701440557,0.263680789140415,0.224599248852303
2015-09-05,Grüne,0.10687549469685,0.0139931351907551,0.120868629887605,0.0928823595060947
2015-09-05,FDP,0.0444427734684186,0.00936706347949976,0.0538098369479183,0.0350757099889188
2015-09-05,Linke,0.0966459553585563,0.0133512070603134,0.10999716241887,0.0832947482982428
2015-09-05,AfD,0.034816764286845,0.00828279721386734,0.0430995615007124,0.0265339670729777
2015-09-08,CDU/CSU,0.4124137248694,0.0223693960740858,0.434783120943486,0.390044328795314
2015-09-08,SPD,0.244998416970081,0.0195630884913725,0.264561505461453,0.225435328478708
2015-09-08,Grüne,0.106017096723128,0.0139467817001741,0.119963878423302,0.0920703150229539
2015-09-08,FDP,0.0444427734684186,0.00936706347949976,0.0538098369479183,0.0350757099889188
2015-09-08,Linke,0.0966459553585563,0.0133512070603134,0.10999716241887,0.0832947482982428
2015-09-08,AfD,0.0365335602342884,0.00845276001266424,0.0449863202469527,0.0280808002216242
2015-09-09,CDU/CSU,0.414391122012977,0.0223802808988764,0.436771402911853,0.3920108411141
2015-09-09,SPD,0.244996834942238,0.019560213641399,0.264557048583637,0.225436621300839
2015-09-09,Grüne,0.104037031175819,0.013843222028802,0.117880253204621,0.0901938091470169
2015-09-09,FDP,0.0424632062035132,0.00919640765943978,0.051659613862953,0.0332667985440734
2015-09-09,Linke,0.0946688558316189,0.013247835891755,0.107916691723374,0.0814210199398639
2015-09-09,AfD,0.0385128184839373,0.00864835337869916,0.0471611718626365,0.0298644651052382
2015-09-11,CDU/CSU,0.414217717595236,0.022646542132311,0.436864259727547,0.391571175462925
2015-09-11,CDU/CSU,0.414217717595236,0.022646542132311,0.436864259727547,0.391571175462925
2015-09-11,CDU/CSU,0.414217717595236,0.022646542132311,0.436864259727547,0.391571175462925
2015-09-11,CDU/CSU,0.414217717595236,0.022646542132311,0.436864259727547,0.391571175462925
2015-09-11,SPD,0.246148951790521,0.0198287853821682,0.265977737172689,0.226320166408353
2015-09-11,SPD,0.246148951790521,0.0198287853821682,0.265977737172689,0.226320166408353
2015-09-11,SPD,0.246148951790521,0.0198287853821682,0.265977737172689,0.226320166408353
2015-09-11,SPD,0.246148951790521,0.0198287853821682,0.265977737172689,0.226320166408353
2015-09-11,Grüne,0.102545884656171,0.0139239783016559,0.116469862957827,0.0886219063545151
2015-09-11,Grüne,0.102545884656171,0.0139239783016559,0.116469862957827,0.0886219063545151
2015-09-11,Grüne,0.102545884656171,0.0139239783016559,0.116469862957827,0.0886219063545151
2015-09-11,Grüne,0.102545884656171,0.0139239783016559,0.116469862957827,0.0886219063545151
2015-09-11,FDP,0.0425393588384044,0.00931268863691981,0.0518520474753243,0.0332266702014846
2015-09-11,FDP,0.0425393588384044,0.00931268863691981,0.0518520474753243,0.0332266702014846
2015-09-11,FDP,0.0425393588384044,0.00931268863691981,0.0518520474753243,0.0332266702014846
2015-09-11,FDP,0.0425393588384044,0.00931268863691981,0.0518520474753243,0.0332266702014846
2015-09-11,Linke,0.0949347418223346,0.0134154531364712,0.108350194958806,0.0815192886858635
2015-09-11,Linke,0.0949347418223346,0.0134154531364712,0.108350194958806,0.0815192886858635
2015-09-11,Linke,0.0949347418223346,0.0134154531364712,0.108350194958806,0.0815192886858635
2015-09-11,Linke,0.0949347418223346,0.0134154531364712,0.108350194958806,0.0815192886858635
2015-09-11,AfD,0.0394873154417163,0.00889157761644506,0.0483788930581613,0.0305957378252712
2015-09-11,AfD,0.0394873154417163,0.00889157761644506,0.0483788930581613,0.0305957378252712
2015-09-11,AfD,0.0394873154417163,0.00889157761644506,0.0483788930581613,0.0305957378252712
2015-09-11,AfD,0.0394873154417163,0.00889157761644506,0.0483788930581613,0.0305957378252712
2015-09-12,CDU/CSU,0.414385124247307,0.0231663709609024,0.43755149520821,0.391218753286405
2015-09-12,SPD,0.248370791281486,0.0203340106861165,0.268704801967602,0.228036780595369
2015-09-12,Grüne,0.102250021202612,0.0142361504537359,0.116486171656348,0.0880138707488763
2015-09-12,FDP,0.0426401492663896,0.00953062929352896,0.0521707785599186,0.0331095199728607
2015-09-12,Linke,0.0947336951912476,0.0137185819692986,0.108452277160546,0.0810151132219489
2015-09-12,AfD,0.0394669663302519,0.00909280383343228,0.0485597701636842,0.0303741624968196
2015-09-14,CDU/CSU,0.411643591268156,0.023162772445426,0.434806363713582,0.38848081882273
2015-09-14,SPD,0.248383589569354,0.0203522415696934,0.268735831139047,0.22803134799966
2015-09-14,Grüne,0.103166992270449,0.0142988991760809,0.11746589144653,0.0888680930943685
2015-09-14,FDP,0.0426441858489765,0.00953806846173448,0.052182254310711,0.033106117387242
2015-09-14,Linke,0.0947332880319375,0.0137298250233585,0.108463113055296,0.081003463008579
2015-09-14,AfD,0.040372037713412,0.0091828998556018,0.0495549375690138,0.0311891378578102
2015-09-16,CDU/CSU,0.412238362215426,0.0231699872579001,0.435408349473327,0.389068374957526
2015-09-16,CDU/CSU,0.412238362215426,0.0231699872579001,0.435408349473327,0.389068374957526
2015-09-16,CDU/CSU,0.412238362215426,0.0231699872579001,0.435408349473327,0.389068374957526
2015-09-16,CDU/CSU,0.412238362215426,0.0231699872579001,0.435408349473327,0.389068374957526
2015-09-16,SPD,0.247789670404349,0.0203347103295957,0.268124380733945,0.227454960074754
2015-09-16,SPD,0.247789670404349,0.0203347103295957,0.268124380733945,0.227454960074754
2015-09-16,SPD,0.247789670404349,0.0203347103295957,0.268124380733945,0.227454960074754
2015-09-16,SPD,0.247789670404349,0.0203347103295957,0.268124380733945,0.227454960074754
2015-09-16,Grüne,0.103167261297995,0.0142991156982671,0.117466376996262,0.0888681455997282
2015-09-16,Grüne,0.103167261297995,0.0142991156982671,0.117466376996262,0.0888681455997282
2015-09-16,Grüne,0.103167261297995,0.0142991156982671,0.117466376996262,0.0888681455997282
2015-09-16,Grüne,0.103167261297995,0.0142991156982671,0.117466376996262,0.0888681455997282
2015-09-16,FDP,0.0432390417940877,0.00959768943255182,0.0528367312266395,0.0336413523615358
2015-09-16,FDP,0.0432390417940877,0.00959768943255182,0.0528367312266395,0.0336413523615358
2015-09-16,FDP,0.0432390417940877,0.00959768943255182,0.0528367312266395,0.0336413523615358
2015-09-16,FDP,0.0432390417940877,0.00959768943255182,0.0528367312266395,0.0336413523615358
2015-09-16,Linke,0.0941382093102277,0.0136848012232416,0.107823010533469,0.0804534080869861
2015-09-16,Linke,0.0941382093102277,0.0136848012232416,0.107823010533469,0.0804534080869861
2015-09-16,Linke,0.0941382093102277,0.0136848012232416,0.107823010533469,0.0804534080869861
2015-09-16,Linke,0.0941382093102277,0.0136848012232416,0.107823010533469,0.0804534080869861
2015-09-16,AfD,0.0403720693170235,0.00918302752293578,0.0495550968399592,0.0311890417940877
2015-09-16,AfD,0.0403720693170235,0.00918302752293578,0.0495550968399592,0.0311890417940877
2015-09-16,AfD,0.0403720693170235,0.00918302752293578,0.0495550968399592,0.0311890417940877
2015-09-16,AfD,0.0403720693170235,0.00918302752293578,0.0495550968399592,0.0311890417940877
2015-09-17,CDU/CSU,0.412236383719942,0.0231724377602175,0.43540882148016,0.389063945959725
2015-09-17,SPD,0.246930920214122,0.0203047752570312,0.267235695471153,0.226626144957091
2015-09-17,Grüne,0.103168068654941,0.014300627071119,0.11746869572606,0.0888674415838219
2015-09-17,FDP,0.0423791316169598,0.00948257625966522,0.051861707876625,0.0328965553572946
2015-09-17,Linke,0.0932785283371569,0.0136132101283032,0.10689173846546,0.0796653182088538
2015-09-17,AfD,0.0412328999915031,0.00931828277678647,0.0505511827682896,0.0319146172147166
2015-09-19,CDU/CSU,0.410662602703419,0.0236609559148335,0.434323558618253,0.387001646788586
2015-09-19,SPD,0.245146214329888,0.0207011449774715,0.265847359307359,0.224445069352416
2015-09-19,Grüne,0.101233766233766,0.0145055905998763,0.115739356833643,0.0867281756338899
2015-09-19,FDP,0.0441364078098772,0.00985941690962099,0.0539958247194982,0.0342769909002562
2015-09-19,Linke,0.0913486173690255,0.0137948908914215,0.105143508260447,0.077553726477604
2015-09-19,AfD,0.0429446064139942,0.00968859174838767,0.0526331981623818,0.0332560146656065
2015-09-21,CDU/CSU,0.409685185185185,0.0236286578483245,0.43331384303351,0.386056527336861
2015-09-21,SPD,0.246094356261023,0.0207038968253968,0.26679825308642,0.225390459435626
2015-09-21,Grüne,0.100283068783069,0.01443760670194,0.114720675485009,0.0858454620811287
2015-09-21,FDP,0.0441287477954145,0.00984883068783069,0.0539775784832452,0.0342799171075838
2015-09-21,Linke,0.0913553791887125,0.0137807971781305,0.105136176366843,0.077574582010582
2015-09-21,AfD,0.0439153439153439,0.0097604885361552,0.0536758324514991,0.0341548553791887
2015-09-23,CDU/CSU,0.40747927324043,0.0236139857117657,0.431093258952196,0.383865287528665
2015-09-23,SPD,0.246095431292997,0.0207068036690774,0.266802234962074,0.22538862762392
2015-09-23,Grüne,0.100283118715823,0.0144402866466749,0.114723405362498,0.085842832069148
2015-09-23,FDP,0.0463353325101429,0.0100389169165638,0.0563742494267067,0.0362964155935791
2015-09-23,Linke,0.0913538542952902,0.0137833612630093,0.1051372155583,0.0775704930322808
2015-09-23,AfD,0.0439160345739989,0.00976085553007585,0.0536768901040748,0.0341551790439231
2015-09-25,CDU/CSU,0.40625378181171,0.0236936047339384,0.429947386545649,0.382560177077772
2015-09-25,SPD,0.245971703150027,0.0207855116568784,0.266757214806905,0.225186191493148
2015-09-25,Grüne,0.100285638013881,0.0144966835735896,0.114782321587471,0.0857889544402919
2015-09-25,FDP,0.0463917067093789,0.0100798220323901,0.056471528741769,0.0363118846769888
2015-09-25,Linke,0.0925689624488343,0.0139321970101442,0.106501159458978,0.0786367654386902
2015-09-25,AfD,0.0450649581776117,0.00993520377291333,0.055000161950525,0.0351297544046983
2015-09-26,CDU/CSU,0.406212871287129,0.0236107522984441,0.429823623585573,0.382602118988685
2015-09-26,SPD,0.247661775106082,0.0207567733380481,0.26841854844413,0.226905001768034
2015-09-26,Grüne,0.100283769448373,0.0144472621994342,0.114731031647808,0.0858365072489392
2015-09-26,FDP,0.0446861739745403,0.00987600954738331,0.0545621835219236,0.034810164427157
2015-09-26,Linke,0.0942812942008487,0.0139896189886846,0.108270913189533,0.0802916752121641
2015-09-26,AfD,0.0468263790664781,0.0100504985855728,0.0568768776520509,0.0367758804809052
2015-09-28,CDU/CSU,0.404267237573938,0.0235738889379359,0.427841126511874,0.380693348636003
2015-09-28,SPD,0.245727465348283,0.0206914566963892,0.266418922044672,0.225036008651894
2015-09-28,Grüne,0.0993180012359848,0.0143811265118743,0.113699127747859,0.0849368747241105
2015-09-28,FDP,0.0446799682175333,0.00986805067537742,0.0545480188929107,0.0348119175421559
2015-09-28,Linke,0.095247638386157,0.0140337600423766,0.109281398428534,0.0812138783437804
2015-09-28,AfD,0.0478025955681116,0.0101193970159795,0.0579219925840911,0.0376831985521321
2015-09-30,CDU/CSU,0.404267237573938,0.0235738889379359,0.427841126511874,0.380693348636003
2015-09-30,SPD,0.245727465348283,0.0206914566963892,0.266418922044672,0.225036008651894
2015-09-30,Grüne,0.0993180012359848,0.0143811265118743,0.113699127747859,0.0849368747241105
2015-09-30,FDP,0.0446799682175333,0.00986805067537742,0.0545480188929107,0.0348119175421559
2015-09-30,Linke,0.095247638386157,0.0140337600423766,0.109281398428534,0.0812138783437804
2015-09-30,AfD,0.0500105941555575,0.0103092848944999,0.0603198790500574,0.0397013092610577
2015-10-01,CDU/CSU,0.40236427542983,0.0231481790463284,0.425512454476158,0.379216096383501
2015-10-01,SPD,0.244629880579317,0.0203007520962141,0.264930632675531,0.224329128483103
2015-10-01,Grüne,0.0984809858558482,0.0140668425510291,0.112547828406877,0.0844141433048192
2015-10-01,FDP,0.045760989243669,0.00982967900398069,0.0555906682476497,0.0359313102396883
2015-10-01,Linke,0.0950343016854409,0.0137864258490726,0.108820727534513,0.0812478758363683
2015-10-01,AfD,0.0521461844668417,0.0103775607690353,0.062523745235877,0.0417686236978064
2015-10-03,CDU/CSU,0.402291871921182,0.0227580369458128,0.425049908866995,0.379533834975369
2015-10-03,SPD,0.244794334975369,0.0199607922824302,0.2647551272578,0.224833542692939
2015-10-03,Grüne,0.0966153530377668,0.0137221174055829,0.11033747044335,0.0828932356321839
2015-10-03,FDP,0.0455845648604269,0.00965679638752053,0.0552413612479475,0.0359277684729064
2015-10-03,Linke,0.0951863711001642,0.01355736863711,0.108743739737274,0.0816290024630542
2015-10-03,AfD,0.0504745484400657,0.0100625935960591,0.0605371420361248,0.0404119548440066
2015-10-06,CDU/CSU,0.403174512055109,0.0227535132032147,0.425928025258324,0.380420998851894
2015-10-06,SPD,0.245685583073643,0.019970911923897,0.26565649499754,0.225714671149746
2015-10-06,Grüne,0.0984184845005741,0.0138143324585862,0.11223281695916,0.0846041520419879
2015-10-06,FDP,0.0455781531900935,0.00965152534033131,0.0552296785304248,0.0359266278497622
2015-10-06,Linke,0.0960943906839429,0.0135995546990323,0.109693945382975,0.0824948359849106
2015-10-06,AfD,0.0504854846645891,0.0100570493685419,0.060542534033131,0.0404284352960472
2015-10-07,CDU/CSU,0.401118944175752,0.0227315140585294,0.423850458234282,0.378387430117223
2015-10-07,SPD,0.247737519468809,0.0200127272727273,0.267750246741536,0.227724792196082
2015-10-07,Grüne,0.0963648659726207,0.0136984515124191,0.11006331748504,0.0826664144602017
2015-10-07,FDP,0.0455799655709484,0.0096490154930732,0.0552289810640216,0.0359309500778752
2015-10-07,Linke,0.0940417247315354,0.0134837617837528,0.107525486515288,0.0805579629477826
2015-10-07,AfD,0.0545938191655054,0.0103542962537913,0.0649481154192967,0.0442395229117141
2015-10-08,CDU/CSU,0.399463246742604,0.0227099434565271,0.422173190199131,0.376753303286077
2015-10-08,SPD,0.248565926411538,0.0200405605179054,0.268606486929444,0.228525365893633
2015-10-08,Grüne,0.0963660575268377,0.0136975325739572,0.110063590100795,0.0826685249528804
2015-10-08,FDP,0.0464090797344915,0.00975950012292059,0.0561685798574121,0.0366495796115709
2015-10-08,Linke,0.0940403999016635,0.013481803654839,0.107522203556503,0.0805585962468246
2015-10-08,AfD,0.0554199786937638,0.0104645497008932,0.0658845283946571,0.0449554289928706
2015-10-09,CDU/CSU,0.39947704394795,0.0226982338980277,0.422175277845978,0.376778810049922
2015-10-09,SPD,0.247543170472215,0.0199973647598003,0.267540535232016,0.227545805712415
2015-10-09,Grüne,0.0953330878140601,0.013611077011212,0.108944164825272,0.081722010802848
2015-10-09,FDP,0.0464006874539651,0.00975470169408298,0.0561553891480481,0.0366459857598822
2015-10-09,Linke,0.0940351092560766,0.013474527375399,0.107509636631476,0.0805605818806776
2015-10-09,AfD,0.0564506097061953,0.0105704247483427,0.067021034454538,0.0458801849578525
2015-10-10,CDU/CSU,0.396274976617635,0.0231396913527761,0.419414667970411,0.373135285264858
2015-10-10,SPD,0.247447495961228,0.0204140557775699,0.267861551738798,0.227033440183658
2015-10-10,Grüne,0.0955407703426579,0.0139033789643738,0.109444149307032,0.0816373913782842
2015-10-10,FDP,0.048240795850693,0.0101300348609812,0.0583708307116742,0.0381107609897118
2015-10-10,Linke,0.0938028228892101,0.0137492492135023,0.107552072102712,0.0800535736757078
2015-10-10,AfD,0.0582926621885894,0.0109412745514837,0.0692339367400731,0.0473513876371057
